Date,Open,High,Low,Close,Volume,Adj Close
2007-10-04,13967.89,14074.54,13894.98,13974.31,2690430000,13974.31
2007-10-03,14038.86,14090.48,13883.43,13968.05,3065320000,13968.05
2007-10-02,14087.14,14166.16,13951.72,14047.31,3101910000,14047.31
2007-10-01,13895.71,14147.30,13869.86,14087.55,3281990000,14087.55
2007-09-28,13912.94,13994.64,13802.96,13895.63,2925350000,13895.63
2007-09-27,13879.53,13991.63,13811.17,13912.94,2872180000,13912.94
2007-09-26,13779.30,13962.61,13741.26,13878.15,3237390000,13878.15
2007-09-25,13757.84,13847.10,13629.16,13778.65,3187770000,13778.65
2007-09-24,13821.57,13930.74,13702.89,13759.06,3131310000,13759.06
2007-09-21,13768.33,13948.95,13740.61,13820.19,3679460000,13820.19
2007-09-20,13813.52,13893.02,13680.21,13766.70,2957700000,13766.70
2007-09-19,13740.61,13936.68,13689.80,13815.56,3846750000,13815.56
2007-09-18,13403.18,13772.15,13379.68,13739.39,3708940000,13739.39
2007-09-17,13441.95,13514.71,13306.69,13403.42,2598390000,13403.42
2007-09-14,13421.39,13507.55,13273.68,13442.52,2641740000,13442.52
2007-09-13,13292.38,13519.91,13292.38,13424.88,2877080000,13424.88
2007-09-12,13298.31,13408.62,13195.40,13291.65,2885720000,13291.65
2007-09-11,13129.40,13369.77,13124.68,13308.39,3015330000,13308.39
2007-09-10,13116.39,13280.67,12992.02,13127.85,2835720000,13127.85
2007-09-07,13360.74,13360.74,13059.16,13113.38,3191080000,13113.38
2007-09-06,13306.44,13464.79,13217.11,13363.35,2459590000,13363.35
2007-09-05,13442.85,13442.85,13203.86,13305.47,2991600000,13305.47
2007-09-04,13358.39,13521.86,13248.57,13448.86,2766600000,13448.86
2007-08-31,13240.84,13472.35,13240.84,13357.74,2731610000,13357.74
2007-08-30,13287.91,13355.46,13126.39,13238.73,2582960000,13238.73
2007-08-29,13043.07,13336.93,13020.63,13289.29,2824070000,13289.29
2007-08-28,13318.43,13319.61,13024.29,13041.85,3078090000,13041.85
2007-08-27,13377.16,13438.46,13248.32,13322.13,2406180000,13322.13
2007-08-24,13231.78,13402.20,13174.27,13378.87,2541400000,13378.87
2007-08-23,13237.27,13358.22,13127.69,13235.88,3084390000,13235.88
2007-08-22,13088.26,13304.33,13075.34,13236.13,3309120000,13236.13
2007-08-21,13120.05,13228.57,12975.68,13090.86,3012150000,13090.86
2007-08-20,13078.51,13245.80,12938.77,13121.35,3321340000,13121.35
2007-08-17,12848.05,13289.70,12847.24,13079.08,3570040000,13079.08
2007-08-16,12859.52,12996.73,12455.92,12845.78,6509300000,12845.78
2007-08-15,13021.93,13184.51,12800.83,12861.47,4290930000,12861.47
2007-08-14,13235.72,13309.04,12974.30,13028.92,3814630000,13028.92
2007-08-13,13238.24,13440.08,13163.54,13236.53,3696280000,13236.53
2007-08-10,13270.59,13386.43,12958.04,13239.54,5345780000,13239.54
2007-08-09,13652.33,13675.66,13196.05,13270.68,5889600000,13270.68
2007-08-08,13497.23,13769.63,13386.92,13657.86,5499560000,13657.86
2007-08-07,13467.72,13635.09,13282.38,13504.30,4909390000,13504.30
2007-08-06,13183.13,13501.86,13077.05,13468.78,5067200000,13468.78
2007-08-03,13462.25,13539.50,13156.79,13181.91,4272110000,13181.91
2007-08-02,13357.82,13547.47,13272.79,13463.33,4368850000,13463.33
2007-08-01,13211.09,13431.06,13041.77,13362.37,5256780000,13362.37
2007-07-31,13360.66,13579.41,13182.15,13211.99,4524520000,13211.99
2007-07-30,13266.21,13445.12,13143.87,13358.31,4128780000,13358.31
2007-07-27,13472.68,13589.17,13228.57,13265.47,4784650000,13265.47
2007-07-26,13783.12,13793.61,13307.74,13473.57,4472550000,13473.57
2007-07-25,13718.25,13919.77,13607.70,13785.07,4283200000,13785.07
2007-07-24,13940.90,13967.65,13661.51,13716.95,4115830000,13716.95
2007-07-23,13851.73,14039.59,13819.54,13943.42,3102700000,13943.42
2007-07-20,14000.73,14039.67,13745.65,13851.08,3745780000,13851.08
2007-07-19,13918.79,14121.04,13860.18,14000.41,3251450000,14000.41
2007-07-18,13955.05,14020.89,13768.73,13918.22,3609220000,13918.22
2007-07-17,13951.96,14095.60,13880.67,13971.55,3007140000,13971.55
2007-07-16,13907.09,14053.57,13834.33,13950.98,2704110000,13950.98
2007-07-13,13859.86,13982.93,13784.83,13907.25,2801120000,13907.25
2007-07-12,13579.33,13889.45,13579.33,13861.73,3489600000,13861.73
2007-07-11,13500.40,13638.75,13435.45,13577.87,3082920000,13577.87
2007-07-10,13648.59,13685.90,13463.57,13501.70,3244280000,13501.70
2007-07-09,13612.66,13739.06,13563.89,13649.97,2715330000,13649.97
2007-07-06,13559.01,13670.46,13501.54,13611.68,2441520000,13611.68
2007-07-05,13576.24,13637.78,13459.84,13565.84,2622950000,13565.84
2007-07-03,13556.87,13592.07,13531.83,13577.30,1560790000,13577.30
2007-07-02,13409.60,13586.97,13406.59,13535.43,2648990000,13535.43
2007-06-29,13422.61,13556.16,13291.32,13408.62,3165410000,13408.62
2007-06-28,13427.48,13537.47,13342.05,13422.28,3006710000,13422.28
2007-06-27,13336.93,13455.36,13205.08,13427.73,3398150000,13427.73
2007-06-26,13352.37,13491.70,13272.79,13337.66,3398530000,13337.66
2007-06-25,13360.09,13519.34,13273.68,13352.05,3287250000,13352.05
2007-06-22,13545.03,13564.13,13323.51,13360.26,4284320000,13360.26
2007-06-21,13486.66,13596.56,13368.79,13545.84,3161110000,13545.84
2007-06-20,13636.56,13735.08,13469.43,13489.42,3286900000,13489.42
2007-06-19,13611.68,13705.41,13527.14,13635.42,2873590000,13635.42
2007-06-18,13639.00,13720.29,13560.15,13612.98,2480240000,13612.98
2007-06-15,13556.65,13741.18,13556.65,13639.48,3406030000,13639.48
2007-06-14,13482.43,13622.66,13444.07,13553.73,2813630000,13553.73
2007-06-13,13287.62,13502.76,13287.62,13482.35,3077930000,13482.35
2007-06-12,13424.39,13474.12,13264.05,13295.01,3056200000,13295.01
2007-06-11,13423.74,13519.88,13335.16,13424.96,2525280000,13424.96
2007-06-08,13267.14,13445.19,13207.73,13424.39,2993460000,13424.39
2007-06-07,13463.48,13517.85,13236.34,13266.73,3538470000,13266.73
2007-06-06,13590.66,13606.75,13403.10,13465.67,2964190000,13465.67
2007-06-05,13673.19,13689.40,13523.70,13595.46,2939450000,13595.46
2007-06-04,13667.21,13723.37,13575.14,13676.32,2738930000,13676.32
2007-06-01,13628.69,13756.69,13562.54,13668.11,2927020000,13668.11
2007-05-31,13633.00,13718.82,13564.49,13627.64,3335530000,13627.64
2007-05-30,13517.89,13650.64,13403.26,13633.08,2980210000,13633.08
2007-05-29,13507.28,13603.26,13428.86,13521.34,2571790000,13521.34
2007-05-25,13441.94,13571.48,13410.00,13507.28,2316250000,13507.28
2007-05-24,13522.60,13645.52,13391.56,13441.13,3365530000,13441.13
2007-05-23,13540.84,13648.69,13476.72,13525.65,3084260000,13525.65
2007-05-22,13544.99,13632.03,13466.57,13539.95,2860500000,13539.95
2007-05-21,13556.53,13636.98,13473.31,13542.88,3465360000,13542.88
2007-05-18,13476.40,13611.95,13454.46,13556.53,2959050000,13556.53
2007-05-17,13486.96,13558.24,13384.89,13476.72,2868640000,13476.72
2007-05-16,13374.13,13526.54,13325.49,13487.53,2915350000,13487.53
2007-05-15,13346.05,13518.33,13302.65,13383.84,3071020000,13383.84
2007-05-14,13325.81,13432.84,13265.02,13346.78,2776130000,13346.78
2007-05-11,13212.20,13373.35,13192.62,13326.22,2720780000,13326.22
2007-05-10,13359.05,13376.20,13161.08,13215.13,3031240000,13215.13
2007-05-09,13300.62,13410.17,13229.92,13362.87,2935550000,13362.87
2007-05-08,13309.40,13359.05,13192.45,13309.07,2795720000,13309.07
2007-05-07,13264.13,13385.06,13218.87,13312.97,2545090000,13312.97
2007-05-04,13243.08,13340.60,13176.61,13264.62,2761930000,13264.62
2007-05-03,13206.65,13306.55,13131.42,13241.38,3007970000,13241.38
2007-05-02,13133.94,13291.60,13105.34,13211.88,3189800000,13211.88
2007-05-01,13062.75,13188.96,12993.02,13136.14,3400350000,13136.14
2007-04-30,13120.21,13226.99,13003.91,13062.91,3093420000,13062.91
2007-04-27,13104.04,13195.05,13002.37,13120.94,2732810000,13120.94
2007-04-26,13088.84,13197.49,13016.43,13105.50,3211800000,13105.50
2007-04-25,12951.42,13142.31,12929.80,13089.89,3252590000,13089.89
2007-04-24,12919.64,13033.66,12845.12,12953.94,3119750000,12953.94
2007-04-23,12961.49,13029.59,12867.96,12919.40,2575020000,12919.40
2007-04-20,12811.15,13035.77,12811.15,12961.98,3329940000,12961.98
2007-04-19,12799.77,12889.17,12677.47,12808.63,2913610000,12808.63
2007-04-18,12771.08,12871.21,12691.20,12803.84,2971330000,12803.84
2007-04-17,12719.56,12837.40,12669.50,12773.04,2920570000,12773.04
2007-04-16,12611.64,12770.60,12596.36,12720.46,2870140000,12720.46
2007-04-13,12551.91,12654.47,12504.04,12612.13,2690020000,12612.13
2007-04-12,12483.64,12580.92,12407.50,12552.96,2770570000,12552.96
2007-04-11,12573.12,12618.63,12432.53,12484.62,2950190000,12484.62
2007-04-10,12568.49,12641.87,12496.48,12573.85,2510110000,12573.85
2007-04-09,12562.64,12641.22,12505.83,12569.14,2349410000,12569.14
2007-04-05,12505.73,12573.02,12501.25,12560.83,2357230000,12560.83
2007-04-04,12511.36,12591.81,12444.55,12530.05,2616320000,12530.05
2007-04-03,12431.28,12534.49,12378.94,12510.93,2921760000,12510.93
2007-04-02,12354.52,12450.81,12284.54,12382.30,2875880000,12382.30
2007-03-30,12348.91,12442.40,12237.87,12354.35,2903960000,12354.35
2007-03-29,12301.48,12424.77,12251.89,12348.75,2854710000,12348.75
2007-03-28,12396.49,12415.56,12234.50,12300.36,3000440000,12300.36
2007-03-27,12468.59,12484.54,12336.89,12397.29,2673040000,12397.29
2007-03-26,12480.37,12526.27,12339.53,12469.07,2754660000,12469.07
2007-03-23,12460.50,12550.07,12396.89,12481.01,2619020000,12481.01
2007-03-22,12446.72,12524.03,12364.21,12461.14,3129970000,12461.14
2007-03-21,12288.98,12489.02,12220.49,12447.52,3184770000,12447.52
2007-03-20,12226.81,12324.31,12172.66,12288.10,2795940000,12288.10
2007-03-19,12110.41,12273.52,12110.41,12226.17,2777180000,12226.17
2007-03-16,12160.16,12226.01,12053.05,12110.41,3393640000,12110.41
2007-03-15,12133.16,12228.42,12060.10,12159.68,2821900000,12159.68
2007-03-14,12074.52,12187.88,11926.79,12133.40,3758350000,12133.40
2007-03-13,12307.49,12319.66,12049.85,12075.96,3485570000,12075.96
2007-03-12,12275.68,12385.44,12205.58,12318.62,2664000000,12318.62
2007-03-09,12262.06,12379.51,12200.62,12276.32,2623050000,12276.32
2007-03-08,12193.33,12355.47,12183.79,12260.70,3014850000,12260.70
2007-03-07,12204.46,12315.18,12122.11,12192.45,3141350000,12192.45
2007-03-06,12051.17,12252.61,12051.17,12207.59,3358160000,12207.59
2007-03-05,12111.61,12220.16,11973.58,12050.41,3480520000,12050.41
2007-03-02,12233.78,12293.15,12064.91,12114.10,3312260000,12114.10
2007-03-01,12265.59,12338.89,11996.17,12234.34,3874910000,12234.34
2007-02-28,12214.92,12396.81,12122.03,12268.63,3925250000,12268.63
2007-02-27,12628.90,12628.90,12078.85,12216.24,4065230000,12216.24
2007-02-26,12647.88,12746.34,12562.72,12632.26,2822170000,12632.26
2007-02-23,12679.89,12726.79,12578.51,12647.48,2579950000,12647.48
2007-02-22,12735.77,12792.97,12621.93,12686.02,1950770000,12686.02
2007-02-21,12782.87,12813.88,12662.79,12738.41,2606980000,12738.41
2007-02-20,12766.85,12845.76,12675.04,12786.64,2337860000,12786.64
2007-02-16,12764.13,12829.42,12685.86,12767.57,2399450000,12767.57
2007-02-15,12741.70,12828.38,12681.85,12765.01,2490920000,12765.01
2007-02-14,12651.29,12793.29,12623.21,12741.86,2699290000,12741.86
2007-02-13,12549.19,12702.36,12549.19,12654.85,2652150000,12654.85
2007-02-12,12595.90,12605.11,12536.77,12552.55,2395680000,12552.55
2007-02-09,12638.03,12725.59,12518.58,12580.83,2951810000,12580.83
2007-02-08,12639.16,12666.88,12576.59,12637.63,2816180000,12637.63
2007-02-07,12656.86,12748.99,12589.56,12666.87,2618820000,12666.87
2007-02-06,12661.66,12738.41,12586.44,12666.31,2608710000,12666.31
2007-02-05,12641.08,12681.06,12630.50,12661.74,2439430000,12661.74
2007-02-02,12673.84,12740.65,12582.99,12653.49,2569450000,12653.49
2007-02-01,12617.20,12741.30,12563.85,12673.68,2914890000,12673.68
2007-01-31,12520.03,12685.54,12461.30,12621.69,2976690000,12621.69
2007-01-30,12484.70,12538.06,12463.07,12523.31,2706250000,12523.31
2007-01-29,12487.10,12599.74,12422.93,12490.78,2730480000,12490.78
2007-01-26,12503.28,12582.67,12391.44,12487.02,2626620000,12487.02
2007-01-25,12621.77,12670.48,12461.54,12502.56,2994330000,12502.56
2007-01-24,12534.37,12659.42,12489.98,12621.77,2783180000,12621.77
2007-01-23,12467.96,12553.44,12467.96,12533.80,2975070000,12533.80
2007-01-22,12566.33,12619.04,12389.68,12477.16,2540120000,12477.16
2007-01-19,12567.93,12649.89,12462.50,12565.53,2777480000,12565.53
2007-01-18,12575.06,12674.16,12487.90,12567.93,2822430000,12567.93
2007-01-17,12563.53,12613.28,12550.95,12577.15,2690270000,12577.15
2007-01-16,12555.84,12638.27,12489.90,12582.59,2599530000,12582.59
2007-01-12,12514.66,12616.08,12432.30,12556.08,2686480000,12556.08
2007-01-11,12442.96,12586.12,12413.72,12514.98,2857870000,12514.98
2007-01-10,12417.00,12487.18,12313.01,12442.16,2764660000,12442.16
2007-01-09,12424.77,12516.66,12337.85,12416.60,3038380000,12416.60
2007-01-08,12393.93,12445.37,12337.53,12423.49,2763340000,12423.49
2007-01-05,12480.05,12504.40,12326.79,12398.01,2919400000,12398.01
2007-01-04,12467.32,12510.26,12405.47,12480.69,3004460000,12480.69
2007-01-03,12459.54,12630.34,12373.82,12474.52,3429160000,12474.52
2006-12-29,12500.48,12560.16,12423.81,12463.15,1678200000,12463.15
2006-12-28,12510.57,12566.17,12440.23,12501.52,1508570000,12501.52
2006-12-27,12463.46,12518.34,12407.62,12510.57,1667370000,12510.57
2006-12-26,12341.94,12439.19,12301.40,12407.63,1310310000,12407.63
2006-12-22,12407.87,12417.96,12341.77,12343.21,1647590000,12343.21
2006-12-21,12461.62,12526.59,12369.97,12421.25,2322410000,12421.25
2006-12-20,12471.32,12549.35,12393.45,12463.87,2387630000,12463.87
2006-12-19,12439.51,12517.78,12348.50,12471.32,2717060000,12471.32
2006-12-18,12446.24,12545.74,12372.30,12441.27,2568140000,12441.27
2006-12-15,12417.96,12536.37,12377.35,12445.52,3229580000,12445.52
2006-12-14,12317.50,12472.76,12271.44,12416.76,2729700000,12416.76
2006-12-13,12312.71,12411.55,12263.19,12317.50,2552260000,12317.50
2006-12-12,12328.24,12396.01,12222.65,12315.58,2738170000,12315.58
2006-12-11,12306.21,12399.54,12245.32,12328.48,2289900000,12328.48
2006-12-08,12256.21,12332.16,12243.31,12307.48,2440460000,12307.48
2006-12-07,12310.13,12396.33,12233.06,12278.41,2743150000,12278.41
2006-12-06,12328.72,12390.88,12239.95,12309.25,2725280000,12309.25
2006-12-05,12283.69,12398.57,12218.24,12331.60,2755700000,12331.60
2006-12-04,12195.57,12349.87,12149.27,12283.85,2766320000,12283.85
2006-12-01,12220.97,12289.30,12070.52,12194.13,2800980000,12194.13
2006-11-30,12226.73,12317.10,12118.42,12221.93,4006230000,12221.93
2006-11-29,12134.40,12283.05,12119.70,12226.73,2790970000,12226.73
2006-11-28,12095.27,12148.78,12073.40,12136.44,2639750000,12136.44
2006-11-27,12279.13,12303.32,12079.01,12121.71,2711210000,12121.71
2006-11-24,12321.71,12340.89,12219.28,12280.17,832550000,12280.17
2006-11-22,12321.91,12403.54,12238.43,12326.95,2237710000,12326.95
2006-11-21,12312.13,12409.31,12233.94,12321.59,2597940000,12321.59
2006-11-20,12340.71,12400.10,12257.34,12316.54,2546710000,12316.54
2006-11-17,12293.49,12342.55,12278.20,12342.55,2726100000,12342.55
2006-11-16,12250.05,12375.37,12204.00,12305.82,2835730000,12305.82
2006-11-15,12214.37,12326.07,12156.37,12251.71,2831130000,12251.71
2006-11-14,12132.44,12261.15,12051.68,12218.01,3027480000,12218.01
2006-11-13,12084.89,12164.22,12084.89,12131.88,2386340000,12131.88
2006-11-10,12102.74,12173.08,12074.01,12108.43,2290200000,12108.43
2006-11-09,12174.70,12236.10,12039.59,12103.30,3012050000,12103.30
2006-11-08,12147.38,12233.54,12051.60,12176.54,2814820000,12176.54
2006-11-07,12104.75,12239.94,12065.20,12156.77,2636390000,12156.77
2006-11-06,11985.16,12146.45,11973.23,12105.55,2533550000,12105.55
2006-11-03,12018.30,12095.30,11928.97,11986.04,2419730000,11986.04
2006-11-02,12023.98,12070.25,11938.89,12018.54,2646180000,12018.54
2006-11-01,12080.25,12160.70,11972.99,12031.02,2821160000,12031.02
2006-10-31,12086.18,12160.46,11986.84,12080.73,2803030000,12080.73
2006-10-30,12074.01,12117.07,12050.23,12086.49,2770440000,12086.49
2006-10-27,12164.78,12202.72,12024.78,12090.26,2458450000,12090.26
2006-10-26,12134.84,12236.10,12037.99,12163.66,2793350000,12163.66
2006-10-25,12127.24,12212.16,12017.66,12134.68,2953540000,12134.68
2006-10-24,12116.51,12204.80,12028.14,12127.88,2876890000,12127.88
2006-10-23,12001.33,12177.35,11940.41,12116.91,2480430000,12116.91
2006-10-20,12013.01,12087.38,11881.34,12002.37,2526410000,12002.37
2006-10-19,11988.92,12082.33,11911.44,12011.73,2619830000,12011.73
2006-10-18,11947.62,12108.91,11900.79,11992.68,2658840000,11992.68
2006-10-17,11977.40,12024.54,11849.16,11950.02,2519620000,11950.02
2006-10-16,11957.70,11996.92,11945.70,11980.59,2305920000,11980.59
2006-10-13,11947.22,12009.97,11862.29,11960.51,2482920000,11960.51
2006-10-12,11896.63,11959.14,11852.12,11947.70,2514350000,11947.70
2006-10-11,11865.49,11907.60,11762.72,11852.13,2521000000,11852.13
2006-10-10,11857.73,11930.33,11778.09,11867.17,2376140000,11867.17
2006-10-09,11849.56,11923.53,11759.36,11857.81,1935170000,11857.81
2006-10-06,11865.49,11921.04,11743.35,11850.21,2523000000,11850.21
2006-10-05,11832.51,11869.33,11821.55,11866.69,2817240000,11866.69
2006-10-04,11722.94,11879.18,11654.02,11850.61,3019880000,11850.61
2006-10-03,11670.11,11794.41,11608.23,11727.34,2682690000,11727.34
2006-10-02,11678.99,11773.60,11608.79,11670.35,2154480000,11670.35
2006-09-29,11718.05,11782.49,11642.17,11679.07,2273430000,11679.07
2006-09-28,11689.40,11775.36,11625.92,11718.45,2397820000,11718.45
2006-09-27,11670.19,11775.60,11595.75,11689.24,2749190000,11689.24
2006-09-26,11575.73,11723.74,11517.54,11669.39,2673350000,11669.39
2006-09-25,11536.67,11616.23,11486.00,11575.81,2710240000,11575.81
2006-09-22,11532.91,11588.62,11423.57,11508.10,2162880000,11508.10
2006-09-21,11611.67,11677.39,11471.76,11533.23,2627440000,11533.23
2006-09-20,11542.28,11680.19,11514.50,11613.19,2543070000,11613.19
2006-09-19,11554.60,11605.67,11450.30,11540.91,2390850000,11540.91
2006-09-18,11538.35,11588.22,11528.43,11555.00,2325080000,11555.00
2006-09-15,11528.75,11661.38,11504.57,11560.77,3198030000,11560.77
2006-09-14,11508.82,11548.84,11495.77,11527.39,2351220000,11527.39
2006-09-13,11487.69,11605.59,11423.73,11543.32,2597220000,11543.32
2006-09-12,11412.52,11512.74,11396.83,11498.09,2791580000,11498.09
2006-09-11,11389.87,11468.88,11295.90,11396.84,2506430000,11396.84
2006-09-08,11332.24,11448.30,11295.18,11392.11,2132890000,11392.11
2006-09-07,11405.16,11443.66,11273.89,11331.44,2325850000,11331.44
2006-09-06,11421.33,11469.27,11395.15,11406.20,2329870000,11406.20
2006-09-05,11461.83,11533.87,11385.95,11469.28,2114480000,11469.28
2006-09-01,11427.41,11476.40,11381.14,11464.15,1800520000,11464.15
2006-08-31,11383.47,11451.03,11326.80,11381.15,1974540000,11381.15
2006-08-30,11365.98,11452.95,11309.99,11382.91,2060690000,11382.91
2006-08-29,11352.65,11432.38,11255.88,11369.94,2093720000,11369.94
2006-08-28,11285.33,11411.24,11240.91,11352.01,1834920000,11352.01
2006-08-25,11301.22,11350.09,11218.66,11284.05,1667580000,11284.05
2006-08-24,11297.82,11386.59,11232.83,11304.46,1930320000,11304.46
2006-08-23,11337.12,11394.75,11238.67,11297.90,1893670000,11297.90
2006-08-22,11344.41,11426.13,11279.25,11339.84,1908740000,11339.84
2006-08-21,11353.29,11381.46,11322.31,11345.04,1759240000,11345.04
2006-08-18,11333.76,11437.66,11273.49,11381.47,2033910000,11381.47
2006-08-17,11321.19,11372.34,11298.54,11334.96,2458340000,11334.96
2006-08-16,11224.91,11373.78,11207.85,11327.12,2554570000,11327.12
2006-08-15,11098.03,11271.25,11098.03,11230.26,2334100000,11230.26
2006-08-14,11089.07,11242.83,11049.68,11097.87,2118020000,11097.87
2006-08-11,11103.55,11121.40,11042.88,11088.02,2004540000,11088.02
2006-08-10,11073.14,11176.47,10998.06,11124.37,2402190000,11124.37
2006-08-09,11168.47,11296.22,11044.64,11076.18,2555180000,11076.18
2006-08-08,11218.18,11319.51,11117.80,11173.59,2457840000,11173.59
2006-08-07,11239.47,11294.14,11143.02,11219.38,2045660000,11219.38
2006-08-04,11244.59,11367.94,11165.11,11240.35,2530970000,11240.35
2006-08-03,11195.28,11304.78,11101.55,11242.59,2728440000,11242.59
2006-08-02,11167.91,11228.98,11124.52,11199.92,2610750000,11199.92
2006-08-01,11184.80,11210.65,11035.92,11125.73,2527690000,11125.73
2006-07-31,11218.90,11265.80,11115.24,11185.68,2461300000,11185.68
2006-07-28,11102.11,11282.05,11102.11,11219.70,2480420000,11219.70
2006-07-27,11104.19,11245.47,11040.80,11100.43,2776710000,11100.43
2006-07-26,11102.91,11208.09,10987.41,11102.51,2667710000,11102.51
2006-07-25,11037.59,11133.73,11000.05,11103.71,2563930000,11103.71
2006-07-24,10868.70,11096.35,10868.70,11051.05,2312720000,11051.05
2006-07-21,10937.94,10995.73,10778.58,10868.38,2704090000,10868.38
2006-07-20,11007.26,11098.75,10884.47,10928.10,2345580000,10928.10
2006-07-19,10854.22,11038.16,10796.74,11011.42,2701980000,11011.42
2006-07-18,10745.84,10867.02,10658.35,10799.23,2481750000,10799.23
2006-07-17,10739.35,10858.22,10668.35,10747.36,2146410000,10747.36
2006-07-14,10846.53,10892.64,10664.43,10739.35,2467120000,10739.35
2006-07-13,11012.62,11015.19,10790.82,10846.29,2545760000,10846.29
2006-07-12,11133.97,11181.12,10973.37,11013.18,2250450000,11013.18
2006-07-11,11102.59,11186.32,10987.33,11134.77,2310850000,11134.77
2006-07-10,11130.53,11174.47,11090.10,11103.55,1854590000,11103.55
2006-07-07,11224.18,11227.62,11040.32,11090.67,1988150000,11090.67
2006-07-06,11147.12,11301.58,11117.16,11225.30,2009160000,11225.30
2006-07-05,11225.06,11239.47,11083.94,11151.82,2165070000,11151.82
2006-07-03,11149.34,11277.09,11146.06,11228.02,1114470000,11228.02
2006-06-30,11190.80,11288.86,11100.11,11150.22,3049560000,11150.22
2006-06-29,10974.36,11225.06,10974.36,11190.80,2621250000,11190.80
2006-06-28,10925.30,11026.07,10869.02,10973.56,2085490000,10973.56
2006-06-27,11048.24,11064.09,10920.73,10924.74,2203130000,10924.74
2006-06-26,10990.29,11089.07,10937.06,11045.28,1878580000,11045.28
2006-06-23,11019.19,11098.67,10932.82,10989.09,2017270000,10989.09
2006-06-22,11077.78,11127.73,10954.83,11019.11,2148180000,11019.11
2006-06-21,10975.24,11165.91,10952.43,11079.46,2361230000,11079.46
2006-06-20,10942.03,11066.73,10895.28,10974.84,2232950000,10974.84
2006-06-19,11014.87,11098.99,10886.63,10942.11,2517200000,10942.11
2006-06-16,11009.10,11045.04,10984.29,11014.54,2783390000,11014.54
2006-06-15,10817.48,11049.85,10788.34,11015.19,2775480000,11015.19
2006-06-14,10713.10,10816.99,10699.25,10816.91,2667990000,10816.91
2006-06-13,10783.14,10893.04,10653.23,10706.14,3215770000,10706.14
2006-06-12,10892.00,10969.32,10767.61,10792.58,2247010000,10792.58
2006-06-09,10939.14,11015.67,10842.89,10891.92,2214000000,10891.92
2006-06-08,10929.70,11032.15,10726.15,10938.82,3543790000,10938.82
2006-06-07,11002.06,11107.48,10897.76,10930.90,2644170000,10930.90
2006-06-06,11048.24,11140.45,10890.24,11002.14,2697650000,11002.14
2006-06-05,11247.55,11259.96,11025.75,11048.72,2313470000,11048.72
2006-06-02,11260.52,11329.28,11158.06,11247.87,2295540000,11247.87
2006-06-01,11169.03,11290.86,11115.40,11260.28,2360160000,11260.28
2006-05-31,11091.15,11225.78,11050.40,11168.31,2692160000,11168.31
2006-05-30,11277.25,11277.25,11071.70,11094.43,2176190000,11094.43
2006-05-26,11211.69,11329.36,11177.43,11278.61,1814020000,11278.61
2006-05-25,11114.96,11258.12,11089.55,11211.05,2372730000,11211.05
2006-05-24,11100.11,11241.15,10980.29,11117.32,2999030000,11117.32
2006-05-23,11126.29,11254.68,11068.49,11098.35,2605250000,11098.35
2006-05-22,11092.90,11175.03,11040.16,11125.32,2773010000,11125.32
2006-05-19,11124.37,11254.60,11009.98,11144.06,2982300000,11144.06
2006-05-18,11206.17,11301.26,11096.35,11128.29,2537490000,11128.29
2006-05-17,11410.13,11412.28,11139.17,11205.61,2830200000,11205.61
2006-05-16,11428.21,11520.42,11334.64,11419.89,2386210000,11419.89
2006-05-15,11380.43,11485.61,11273.65,11428.77,2505660000,11428.77
2006-05-12,11500.01,11551.40,11336.96,11380.99,2567970000,11380.99
2006-05-11,11639.29,11660.58,11449.74,11500.73,2531520000,11500.73
2006-05-10,11630.48,11709.09,11545.64,11642.65,2268550000,11642.65
2006-05-09,11584.62,11684.28,11535.71,11639.77,2157290000,11639.77
2006-05-08,11576.37,11665.14,11504.09,11584.54,2151300000,11584.54
2006-05-05,11440.62,11616.16,11440.62,11577.74,2294760000,11577.74
2006-05-04,11401.80,11512.18,11366.82,11438.86,2431450000,11438.86
2006-05-03,11414.69,11472.96,11308.55,11400.28,2395230000,11400.28
2006-05-02,11372.74,11427.43,11343.28,11416.44,2403470000,11416.44
2006-05-01,11367.78,11476.96,11304.30,11343.29,2437040000,11343.29
2006-04-28,11358.33,11462.95,11278.13,11367.14,2419920000,11367.14
2006-04-27,11349.53,11465.75,11220.74,11382.51,2772010000,11382.51
2006-04-26,11283.25,11428.77,11256.12,11354.49,2502690000,11354.49
2006-04-25,11336.56,11401.32,11213.05,11283.25,2366380000,11283.25
2006-04-24,11346.81,11420.05,11246.35,11336.32,2117330000,11336.32
2006-04-21,11343.45,11468.16,11272.61,11347.45,2392630000,11347.45
2006-04-20,11278.53,11429.25,11221.30,11342.89,2512920000,11342.89
2006-04-19,11265.40,11379.79,11181.84,11278.77,2447310000,11278.77
2006-04-18,11074.58,11302.30,11064.01,11268.77,2595440000,11268.77
2006-04-17,11137.33,11203.13,11017.43,11073.78,1794650000,11073.78
2006-04-13,11130.13,11210.73,11053.29,11137.65,1891940000,11137.65
2006-04-12,11089.47,11194.00,11052.17,11129.97,1938100000,11129.97
2006-04-11,11141.33,11220.98,11017.99,11089.63,2232880000,11089.63
2006-04-10,11119.88,11211.37,11083.06,11141.33,1898320000,11141.33
2006-04-07,11228.10,11268.92,11108.75,11120.04,2082470000,11120.04
2006-04-06,11233.01,11294.30,11137.57,11216.50,2281680000,11216.50
